common_movie_id,overview,translated_overview
6488,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.","দক্ষিণ আমেরিকার জঙ্গল থেকে একটি বড় মাকড়সা দুর্ঘটনাক্রমে একটি মৃতদেহ সহ একটি ক্রেটে আমেরিকায় নিয়ে যায় যেখানে এটি একটি স্থানীয় মাকড়সার সাথে মিলিত হয়। শীঘ্রই, একটি ছোট ক্যালিফোর্নিয়া শহরের বাসিন্দারা মারাত্মক মাকড়সার বংশধরদের কামড়ের ফলে অদৃশ্য হয়ে যায়। এই আট পায়ের পাগলামিকে ধ্বংস করার জন্য একটি কীটপতঙ্গ নির্মূলকারীর সাহায্যে কয়েকজন ডাক্তারের উপর নির্ভর করে।"
2011,"In 1970s Iran, Marjane 'Marji' Statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.","1970 के दशक के ईरान में, मार्जेन 'मारजी' स्टाट्रापी अपनी युवा आँखों से घटनाओं को देखती हैं और 1979 की ईरानी क्रांति में नफरत करने वाले शाह की हार के बाद उनके आदर्शवादी परिवार का एक लंबा सपना पूरा होता है। हालाँकि, जैसे-जैसे मार्जी बड़ी होती है, वह प्रत्यक्ष रूप से देखती है कि कैसे नया ईरान, जो अब इस्लामी कट्टरपंथियों द्वारा शासित है, अपने आप में एक दमनकारी अत्याचार बन गया है।"
65045,"A celebrated painter receives a visit from a cardinal's assistant, who informs him that his mother could become a saint.","ଜଣେ ପ୍ରସିଦ୍ଧ ଚିତ୍ରକାର ଜଣେ କାର୍ଡିନାଲ୍ ଆସିଷ୍ଟାଣ୍ଟଙ୍କ ଠାରୁ ଏକ ଭ୍ରମଣ ଗ୍ରହଣ କରନ୍ତି, ଯିଏ ତାଙ୍କୁ କହିଥିଲେ ଯେ ତାଙ୍କ ମା ଜଣେ ସାଧୁ ହୋଇପାରନ୍ତି |"
1887,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.","फ्रांस की प्रतिष्ठित लेकिन बदकिस्मत रानी, ​​मैरी एंटोनेट की पुनर्कथन। 15 साल की उम्र में लुई सोलहवें से उसकी सगाई और शादी से लेकर 19 साल की उम्र में रानी के रूप में उसका शासन और अंततः वर्साय का पतन।"
2263,"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects.","एक वकील युद्ध अपराधों के आरोपी अपने पिता का बचाव करती है, लेकिन मामले में जितना उसे संदेह है उससे कहीं अधिक है।"
73211,"Based on a true story: Norwegian winter, 1915. On the island Bastøy, outside Oslo, a group of young boys aged 11 to 18, are held in an institution for delinquent youth, notorious for its sadistic regime.  One day a new boy, Erling, arrives, determined to escape from the island. After a tragic incident, he ends up leading the boys in a violent uprising. When the boys manage to take over the island, 150 soldiers are sent in to restore order.","ଏକ ସତ୍ୟ କାହାଣୀ ଉପରେ ଆଧାର କରି: ନରୱେ ଶୀତ, 1915। ଓସଲୋ ବାହାରେ ଥିବା ବସ୍ତି ଦ୍ୱୀପରେ, 11 ରୁ 18 ବର୍ଷ ବୟସର ଯୁବକ ବାଳକ, ଦୁ sad ଖଦ ଶାସନ ପାଇଁ କୁଖ୍ୟାତ ଅପରାଧୀ ଯୁବକମାନଙ୍କ ପାଇଁ ଏକ ଅନୁଷ୍ଠାନରେ ଅନୁଷ୍ଠିତ ହୋଇଥିଲା |  ଦିନେ ଏକ ନୂତନ ବାଳକ ଏର୍ଲିଙ୍ଗ ଆସି ଦ୍ୱୀପରୁ ଖସିଯିବାକୁ ସ୍ଥିର କଲା | ଏକ ଦୁ ic ଖଦ ଘଟଣା ପରେ ସେ ବାଳକମାନଙ୍କୁ ଏକ ହିଂସାତ୍ମକ ବିଦ୍ରୋହରେ ଆଗେଇ ନେଇଥିଲେ। ଯେତେବେଳେ ବାଳକମାନେ ଦ୍ୱୀପକୁ ନିଜ ଅଧୀନକୁ ନେବାରେ ସଫଳ ହୁଅନ୍ତି, କ୍ରମାଙ୍କ ପୁନ restore ସ୍ଥାପନ ପାଇଁ 150 ସ soldiers ନିକ ପଠାଯାଏ |"
26302,"The life of revered the 18th-century Armenian poet and musician Sayat-Nova (Vilen Galstyan). Portraying events in the life of the artist from childhood up to his death, the movie addresses in particular his relationships with women, including his muse (Sofiko Chiaureli). The production tells Sayat-Nova's dramatic story by using both his poems and largely still camerawork, creating an impressionistic work.","18 শতকের শ্রদ্ধেয় আর্মেনিয়ান কবি এবং সঙ্গীতজ্ঞ সায়াত-নোভা (ভিলেন গালস্টিয়ান) এর জীবন। শিল্পীর শৈশব থেকে তার মৃত্যু পর্যন্ত জীবনের ঘটনাগুলি চিত্রিত করে, মুভিটি বিশেষ করে মহিলাদের সাথে তার সম্পর্কের সম্বোধন করে, তার মিউজিক (সোফিকো চিয়াউরেলি) সহ। প্রযোজনাটি সায়াত-নোভা-এর নাটকীয় গল্প বলে তার কবিতা এবং বহুলাংশে স্থির ক্যামেরাওয়ার্ক ব্যবহার করে, একটি ইম্প্রেশনিস্টিক কাজ তৈরি করে।"
1891,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.","महाकाव्य गाथा ल्यूक स्काईवॉकर के रूप में जारी है, जो दुष्ट गैलेक्टिक साम्राज्य को हराने की उम्मीद में, उम्रदराज़ मास्टर योडा से जेडी के तरीके सीखता है। लेकिन डार्थ वाडर ल्यूक को पकड़ने के लिए पहले से कहीं अधिक दृढ़ संकल्पित है। इस बीच, विद्रोही नेता प्रिंसेस लीया, अहंकारी हान सोलो, चेवबाका और ड्रॉइड्स सी-3पीओ और आर2-डी2 को कब्जे, विश्वासघात और निराशा के विभिन्न चरणों में डाल दिया जाता है।"
4248,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.","মূল প্যারোডি করা স্ল্যাশার স্ক্রিম-এর মতো ফ্লিক করার সময়, ভীতিকর মুভির কেনেন আইভরি ওয়েয়ান্সের সিক্যুয়েল ভুতুড়ে হাউস মুভিতে হাস্যরস লক্ষ্য করে। ছাত্রদের একটি দল ""হেল হাউস"" নামক একটি প্রাসাদ পরিদর্শন করে এবং খুনি উচ্চ জিঙ্কস দেখা দেয়।"
34583,A group of high school outcasts get revenge on the students that torment them.,ହାଇସ୍କୁଲର ଏକ ଦଳ ଛାତ୍ରମାନଙ୍କ ଉପରେ ପ୍ରତିଶୋଧ ନେଉଛନ୍ତି ଯାହା ସେମାନଙ୍କୁ ଯନ୍ତ୍ରଣା ଦେଉଛି |
3563,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core – which is why, when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.","अग्निशामक चक फोर्ड और लैरी वेलेंटाइन लड़के हैं, जो दिल के प्रति वफादार हैं - यही कारण है कि, जब विधुर लैरी चक से अपने समलैंगिक प्रेमी के रूप में पेश होने के लिए कहता है ताकि वह अपने बच्चों के लिए घरेलू साथी लाभ प्राप्त कर सके, तो उसका दोस्त सहमत हो जाता है। हालाँकि, चीजें तब मुश्किल हो जाती हैं जब एक नौकरशाह का बुलावा आता है, और लड़कों को घरेलू आनंद की तस्वीर पेश करने के लिए मजबूर किया जाता है।"
42021,"Amelia and Pippo are reunited after several decades to perform their old music-hall act, imitating Fred Astaire and Ginger Rogers, on a TV variety show.",ଏକ ଟିଭି ବିବିଧ ଶୋ’ରେ ଫ୍ରେଡ୍ ଆଷ୍ଟେୟାର ଏବଂ ଜିଞ୍ଜର ରୋଜର୍ସଙ୍କୁ ଅନୁକରଣ କରି ସେମାନଙ୍କର ପୁରୁଣା ମ୍ୟୁଜିକ୍ ହଲ୍ ଅଭିନୟ କରିବା ପାଇଁ ଆମେଲିଆ ଏବଂ ପିପୋ ଅନେକ ଦଶନ୍ଧି ପରେ ମିଳିତ ହୋଇଥିଲେ |
4547,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.","তাদের নিউইয়র্ক ব্রাউনস্টোনের আতঙ্কের ঘরে আটকা পড়ে, ব্রেক-ইন হওয়ার ঘটনায় একটি অভয়ারণ্য হিসাবে নির্মিত একটি লুকানো চেম্বার, সদ্য তালাকপ্রাপ্ত মেগ অল্টম্যান এবং তার অল্প বয়স্ক মেয়ে সারাহ তিনজন অনুপ্রবেশকারী - বার্নহাম, রাউল এবং জুনিয়র - একটি নৃশংস হোম আক্রমণের সময় বিড়াল-ইঁদুরের একটি মারাত্মক খেলা খেলে। কিন্তু রুম নিজেই কেন্দ্রবিন্দু কারণ অনুপ্রবেশকারীরা আসলে যা চায় তা এর ভিতরে রয়েছে।"
50158,"At thirteen-years-old, with an unusually high IQ and a knack for observing things about other people, Lou Bertignac is not only the youngest in her class at school; she is also the most unusual. Painfully shy, she has few friends, save for Lucas, whose company helps her get through each day. At home, Lou's life is also difficult: Her mother hasn't left the house in years and her father spends his days crying in the bathroom. Lou's world is dark and sad... That is, until she meets No.","ତେର ବର୍ଷ ବୟସରେ, ଏକ ଅସାଧାରଣ ଉଚ୍ଚ IQ ଏବଂ ଅନ୍ୟ ଲୋକଙ୍କ ବିଷୟରେ ଜିନିଷଗୁଡିକ ଦେଖିବା ପାଇଁ ଏକ ନକ୍ ସହିତ, ଲୁ ବର୍ଟିନାକ୍ କେବଳ ବିଦ୍ୟାଳୟରେ ତାଙ୍କ ଶ୍ରେଣୀରେ କନିଷ୍ଠ ନୁହଁନ୍ତି; ସେ ମଧ୍ୟ ସବୁଠାରୁ ଅସାଧାରଣ ଅଟେ | ଯନ୍ତ୍ରଣାଦାୟକ ଲଜ୍ଜାଜନକ, ତାଙ୍କର କିଛି ସାଙ୍ଗ ଅଛନ୍ତି, ଲୁକାସଙ୍କ ପାଇଁ ସଞ୍ଚୟ କରନ୍ତୁ, ଯାହାର କମ୍ପାନୀ ତାଙ୍କୁ ପ୍ରତ୍ୟେକ ଦିନ ଯିବାରେ ସାହାଯ୍ୟ କରେ | ଘରେ, ଲୁଙ୍କ ଜୀବନ ମଧ୍ୟ କଷ୍ଟସାଧ୍ୟ: ତାଙ୍କ ମା ବର୍ଷ ବର୍ଷ ଧରି ଘରୁ ବାହାରି ନାହାଁନ୍ତି ଏବଂ ବାପା ବାଥରୁମରେ କାନ୍ଦିବା ଦିନ ବିତାଉଛନ୍ତି | ଲୁ’ର ଦୁନିଆ ଅନ୍ଧକାର ଏବଂ ଦୁ sad ଖୀ ... ଅର୍ଥାତ୍ ସେ ନମ୍ୱରଙ୍କୁ ଭେଟିବା ପର୍ଯ୍ୟନ୍ତ |"
765,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,"ऐश विलियम्स और उसकी प्रेमिका लिंडा को जंगल में एक लॉग केबिन मिला, जिसमें एक पुरातत्वविद् की आवाज की रिकॉर्डिंग थी, जिसने खुद को ""द बुक ऑफ द डेड"" से प्राचीन मंत्र पढ़ते हुए रिकॉर्ड किया था। जैसे ही वे रिकॉर्डिंग बजाते हैं, लिंडा के शरीर पर एक बुरी शक्ति हावी हो जाती है।"
5550,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.","মেগা কর্পোরেশন ওমনি কনজিউমার প্রোডাক্টস এখনও ডেট্রয়েটের পচনশীল শহর প্রতিস্থাপনের জন্য তাদের পোষা প্রকল্প, ডেল্টা সিটি তৈরি করতে আগ্রহী। দুর্ভাগ্যবশত, এলাকার বাসিন্দাদের শুধুমাত্র কোম্পানির ইচ্ছার জন্য তাদের ঘরবাড়ি পরিত্যাগ করার কোন ইচ্ছা নেই। এ লক্ষ্যে, ওসিপি তাদের আক্রমণ ও হয়রানির জন্য একটি নির্মম ভাড়াটে বাহিনী নিয়োগ করে তাদের চলে যেতে বাধ্য করার সিদ্ধান্ত নিয়েছে। একটি ভূগর্ভস্থ প্রতিরোধ শুরু হয় এবং এই লড়াইয়ে, রোবোকপকে অবশ্যই সিদ্ধান্ত নিতে হবে যে তার আনুগত্য কোথায় থাকবে।"
138,The legend of vampire Count Dracula begins here with this original 1931 Dracula film from Bela Lugosi.,पिशाच काउंट ड्रैकुला की कथा बेला लुगोसी की इस मूल 1931 ड्रैकुला फिल्म से शुरू होती है।
89492,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.","ପିଟ୍ ଏବଂ ଦିବ୍ୟା ଦୁହେଁ 40 ବର୍ଷ ହେବାକୁ ଯାଉଛନ୍ତି, ସେମାନଙ୍କର ପିଲାମାନେ ପରସ୍ପରକୁ ଘୃଣା କରନ୍ତି, ସେମାନଙ୍କର ଉଭୟ ବ୍ୟବସାୟ ବିଫଳ ହେଉଛି, ସେମାନେ ଘର ହରାଇବାକୁ ଯାଉଛନ୍ତି ଏବଂ ସେମାନଙ୍କ ସମ୍ପର୍କ ବିଚ୍ଛିନ୍ନ ହେବାର ଆଶଙ୍କା ରହିଛି |"
2144,Every man has a different recollection of the beautiful young woman who wreaked havoc on their lives during one heated night.,प्रत्येक पुरुष के पास उस खूबसूरत युवा महिला की एक अलग याद है जिसने एक गर्म रात के दौरान उनके जीवन पर कहर बरपाया था।
1919,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, a wheel chair-bound mute who also is a patient at the nursing home.","अल्जाइमर रोग के कारण अपनी पत्नी के संस्थागतकरण से जूझ रहे एक व्यक्ति को उस समय दुःख का सामना करना पड़ता है जब वह अपने स्नेह को एक अन्य व्यक्ति, व्हील चेयर पर बंधा एक मूक व्यक्ति, जो नर्सिंग होम में एक मरीज भी है, को स्थानांतरित कर देती है।"
4147,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.","মাইক সুলিভান ক্রাইম বস জন রুনির জন্য হিট ম্যান হিসেবে কাজ করেন। সুলিভান রুনিকে একজন পিতা হিসাবে দেখেন, তবে তার ছেলে একটি হত্যাকাণ্ডের সাক্ষী হওয়ার পরে, মাইক সুলিভান তার ছেলের জীবন বাঁচানোর জন্য এবং একই সাথে যারা তাকে অন্যায় করেছিল তাদের প্রতি প্রতিশোধের জন্য নিজেকে পালিয়ে যেতে দেখেন।"
8999,"When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families.","যখন দু'জন বিবাহিত ব্যবসায়িক আধিকারিকদের মধ্যে সম্পর্ক রয়েছে তাদের একটি হিংস্র অপরাধী দ্বারা ব্ল্যাকমেইল করা হয়, তারা তাদের পরিবারকে বাঁচাতে তার উপর টেবিল ঘুরিয়ে দিতে বাধ্য হয়।"
54734,"In 1983 the upstart United States Football League (USFL) had the audacity to challenge the almighty NFL. The new league did the unthinkable by playing in the spring and plucked three straight Heisman Trophy winners away from the NFL. The 12-team USFL played before crowds that averaged 25,000, and started off with respectable TV ratings. But with success came expansion and new owners, including a certain high profile and impatient real estate baron whose vision was at odds with the league’s founders. Soon, the USFL was reduced to waging a desperate anti-trust lawsuit against the NFL, which yielded an ironic verdict that effectively forced the league out of business. Now, almost a quarter of a century later, Academy Award-nominated and Peabody Award-winning director Mike Tollin, himself once a chronicler of the league, will showcase the remarkable influence of those three years on football history and attempt to answer the question, “Who Killed the USFL?”","1983 ମସିହାରେ ଅପଷ୍ଟାର୍ଟ ଯୁକ୍ତରାଷ୍ଟ୍ର ଫୁଟବଲ୍ ଲିଗ୍ (USFL) ସର୍ବଶକ୍ତିମାନ NFL କୁ ଚ୍ୟାଲେଞ୍ଜ କରିବାକୁ ଅଦମ୍ୟତା ପାଇଲା | ନୂତନ ଲିଗ୍ ବସନ୍ତରେ ଖେଳିବା ଦ୍ୱାରା ଅବାଞ୍ଛିତ କାର୍ଯ୍ୟ କରିଥିଲା ​​ଏବଂ NFL ଠାରୁ ତିନିଟି ସିଧା ହିଜମାନ ଟ୍ରଫି ବିଜେତାଙ୍କୁ ଛଡ଼ାଇ ନେଇଥିଲା | 12 ଟି ଟିମ୍ USFL ଭିଡ଼ ପୂର୍ବରୁ ଖେଳିଥିଲା ​​ଯାହା ହାରାହାରି 25,000 ଥିଲା ଏବଂ ସମ୍ମାନଜନକ ଟିଭି ମୂଲ୍ୟାୟନ ସହିତ ଆରମ୍ଭ ହୋଇଥିଲା | କିନ୍ତୁ ସଫଳତା ସହିତ ସମ୍ପ୍ରସାରଣ ଏବଂ ନୂତନ ମାଲିକମାନେ ଆସିଥିଲେ, ଏକ ନିର୍ଦ୍ଦିଷ୍ଟ ଉଚ୍ଚ ପ୍ରୋଫାଇଲ୍ ଏବଂ ଧ ati ର୍ଯ୍ୟହୀନ ରିଏଲ୍ ଇଷ୍ଟେଟ୍ ବରୁନ୍, ଯାହାର ଦୃଷ୍ଟିକୋଣ ଲିଗ୍ ପ୍ରତିଷ୍ଠାତାମାନଙ୍କ ସହିତ ବିବାଦୀୟ ଥିଲା | ଖୁବ୍ ଶୀଘ୍ର, USFL NFL ବିରୁଦ୍ଧରେ ଏକ ହତାଶ ବିରୋଧୀ ମକଦ୍ଦମା ଦାୟର କରିବାକୁ ହ୍ରାସ ପାଇଲା, ଯାହା ଏକ ବିଡମ୍ବନାର କାରଣ ହେଲା ଯାହା ଲିଗ୍ କୁ ବ୍ୟବସାୟରୁ ବାଧ୍ୟ କଲା | ବର୍ତ୍ତମାନ, ପ୍ରାୟ ଏକ ଚତୁର୍ଥାଂଶ ଶତାବ୍ଦୀ ପରେ, ଏକାଡେମୀ ପୁରସ୍କାର ପ୍ରାପ୍ତ ତଥା ପିବାଡି ପୁରସ୍କାର ପ୍ରାପ୍ତ ନିର୍ଦ୍ଦେଶକ ମାଇକ୍ ଟୋଲିନ୍, ନିଜେ ଏକ ଲିଗର କ୍ରୋନିକର୍, ଫୁଟବଲ୍ ଇତିହାସରେ ସେହି ତିନି ବର୍ଷର ଉଲ୍ଲେଖନୀୟ ପ୍ରଭାବ ପ୍ରଦର୍ଶନ କରିବେ ଏବଂ “USFL କୁ କିଏ ହତ୍ୟା କଲା?” ପ୍ରଶ୍ନର ଉତ୍ତର ଦେବାକୁ ଚେଷ୍ଟା କରିବ |"
596,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncles farm, and joins them the next day as they head for California and a new life... Hopefully.","टॉम जोड जेल की सजा के बाद अपने घर लौटता है और देखता है कि उसके परिवार को फौजदारी के कारण उनके खेत से बाहर निकाल दिया गया है। वह अपने चाचा के फार्म पर उनसे मिलता है, और अगले दिन जब वे कैलिफोर्निया और एक नए जीवन के लिए प्रस्थान करते हैं तो उनसे जुड़ जाता है... उम्मीद है।"
60948,"When a comet passes the Earth very closely, it pulls a small part of North Africa, and a small swathe of humanity, along with it.","ଯେତେବେଳେ ଏକ ଧୂମ ପୃଥିବୀକୁ ଅତି ନିକଟରୁ ଅତିକ୍ରମ କରେ, ଏହା ଉତ୍ତର ଆଫ୍ରିକାର ଏକ ଛୋଟ ଅଂଶ ଏବଂ ମାନବିକତାର ଏକ ଛୋଟ ଅଂଶକୁ ଟାଣିଥାଏ |"
4710,"The film stars French New Wave icon Jean-Pierre Léaud as Paul, a romantic young idealist and literary lion-wannabe who chases budding pop star, Madeleine (Chantal Goya, a real life Yé-yé girl).","ছবিতে ফরাসি নিউ ওয়েভ আইকন জিন-পিয়েরে লিওড পল চরিত্রে অভিনয় করেছেন, একজন রোমান্টিক তরুণ আদর্শবাদী এবং সাহিত্যিক সিংহ-ওয়ানাবে যিনি উদীয়মান পপ তারকা, ম্যাডেলিন (চ্যান্টাল গোয়া, একজন বাস্তব জীবনের ইয়ে-ইয়ে মেয়ে) তাড়া করেন।"
5928,"In turn-of-the-century Mississippi, an 11-year-old boy comes of age as two mischievous adult friends talk him into sneaking the family car out for a trip to Memphis and a series of adventures.","শতাব্দীর মিসিসিপিতে, একটি 11 বছর বয়সী বালক বয়সে আসে যখন দুটি দুষ্টু প্রাপ্তবয়স্ক বন্ধু তাকে মেমফিসে ভ্রমণের জন্য পরিবারের গাড়িটি লুকিয়ে নিয়ে যাওয়ার জন্য এবং একের পর এক দুঃসাহসিক কাজ করার জন্য কথা বলে।"
1495,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.","अपनी पत्नी की मृत्यु के बाद, बालियान नाम के एक लोहार को धर्मयुद्ध के दौरान राजशाही, राजनीतिक साज़िश और खूनी पवित्र युद्धों में धकेल दिया गया।"
54272,"Blind swordsman/masseuse Zatoichi befriends a young woman looking for her father, a village leader who has disappeared. As he helps her investigate the disappearance, Zatoichi also becomes involved with another young woman who is trying to help her brother, who has murdered someone at about the same time and place as the missing man was last seen.","ଅନ୍ଧ ଖଣ୍ଡାଧାରୀ / ମାସେଜ୍ ଜାଟୋଚି ଜଣେ ଯୁବତୀଙ୍କୁ ତାଙ୍କ ପିତାଙ୍କୁ ଖୋଜୁଥିବା ବନ୍ଧୁ, ଯିଏ ଅଦୃଶ୍ୟ ହୋଇଯାଇଛନ୍ତି | ଯେହେତୁ ସେ ନିଖୋଜ ଘଟଣାର ଅନୁସନ୍ଧାନ କରିବାରେ ସାହାଯ୍ୟ କରୁଛନ୍ତି, ଜାଟୋଚି ମଧ୍ୟ ଅନ୍ୟ ଜଣେ ଯୁବତୀଙ୍କ ସହ ଜଡିତ ଅଛନ୍ତି ଯିଏ ତାଙ୍କ ଭାଇକୁ ସାହାଯ୍ୟ କରିବାକୁ ଚେଷ୍ଟା କରୁଛନ୍ତି, ଯିଏ ନିଖୋଜ ବ୍ୟକ୍ତିଙ୍କୁ ଶେଷ ଥର ପାଇଁ ଦେଖିବା ସମୟରେ ସେହି ସମୟରେ ଏବଂ ସ୍ଥାନରେ କାହାକୁ ହତ୍ୟା କରିଛନ୍ତି |"
1404,A young man upsets his Punjabi family when he falls in love with an Irish schoolteacher.,एक युवक अपने पंजाबी परिवार को परेशान कर देता है जब उसे एक आयरिश स्कूल टीचर से प्यार हो जाता है।
43919,"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.","ଯେଉଁଠାରେ ମୂଳ ସମାପ୍ତ ହେଲା ଠିକ୍ ସେହି ସ୍ଥାନକୁ ଉଠାଇ, ମେରିବେଥ୍ ବିକଳାଙ୍ଗ, ଜଳାଶୟରେ ବାସ କରୁଥିବା ଆଇକନିକ୍ ଘାତକ ଭିକ୍ଟର କ୍ରାଉଲିଙ୍କ କବଳରୁ ରକ୍ଷା ପାଇଲେ | ହ୍ୟାଚ୍-ୱିଲିଡିଂ ପାଗଳଙ୍କ ସହ ତାଙ୍କ ପରିବାରର ସଂଯୋଗ ବିଷୟରେ ସତ୍ୟ ଜାଣିବା ପରେ, ମେରିବେଥ୍ ଶିକାରୀଙ୍କ ସ with ନ୍ୟ ସହିତ ଲୁଧିଆନା ଜଳାଶୟକୁ ଫେରି ତାଙ୍କ ପରିବାରର ଶବ ଉଦ୍ଧାର କରିବା ପାଇଁ ଏବଂ ବାୟୋ ବଟର୍ ବିରୁଦ୍ଧରେ ରକ୍ତପାତର ପ୍ରତିଶୋଧ ନେବାକୁ କହିଥିଲେ।"
481,Tano is 16-years-old and is already sitting in jail. In 48 hours he’s a free man and off to the wedding of his brother. In the two days he recounts his neighborhood in a section of Sevilla.,तानो 16 साल की है और पहले से ही जेल में है। 48 घंटों में वह एक स्वतंत्र व्यक्ति बन जाता है और अपने भाई की शादी में शामिल हो जाता है। दो दिनों में वह सेविला के एक हिस्से में अपने पड़ोस के बारे में बताता है।
308,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.","चूँकि निष्ठावान अविवाहित डॉन जॉन्सटन को उसकी नवीनतम प्रेमिका ने छोड़ दिया है, उसे एक गुमनाम गुलाबी पत्र मिलता है जिसमें उसे सूचित किया जाता है कि उसका एक बेटा है जो शायद उसकी तलाश कर रहा है।"
3520,"The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.","एंड्रिया रॉसी-कोलंबोटी, एक सेना अधिकारी के कामुक कारनामे, जो जीवन के लिए खतरनाक स्थितियों में खूबसूरत महिलाओं के साथ आनंद पाता है।"
25750,"Grace Rhodes, who is studying to be a doctor, returns to her hometown as a strange illness is afflicting the local children. The symptoms include a high fever and spasms, but even weirder is what happens the next day: All those with the illness claim they are somebody else -- then they begin murdering the grown-ups. After her sister undergoes the same sinister metamorphosis, Grace comes to believe there is some connection to an evil cult figure who may be returning from the grave.","গ্রেস রোডস, যিনি একজন ডাক্তার হতে অধ্যয়নরত, তার নিজের শহরে ফিরে আসেন কারণ একটি অদ্ভুত অসুস্থতা স্থানীয় শিশুদের পীড়িত করছে। উপসর্গগুলির মধ্যে রয়েছে উচ্চ জ্বর এবং খিঁচুনি, কিন্তু পরের দিন যা ঘটবে তার চেয়েও অদ্ভুত: যারা অসুস্থ তারা সবাই দাবি করে যে তারা অন্য কেউ -- তারপর তারা প্রাপ্তবয়স্কদের হত্যা করা শুরু করে। তার বোন একই ভয়ঙ্কর রূপান্তরের মধ্য দিয়ে যাওয়ার পরে, গ্রেস বিশ্বাস করে যে একটি দুষ্ট ধর্মের ব্যক্তিত্বের সাথে কিছু সংযোগ রয়েছে যে হয়তো কবর থেকে ফিরে আসছে।"
108949,A young woman raped by her mother's new boyfriend finds a new way to exact revenge.,ଜଣେ ଯୁବତୀ ତାଙ୍କ ମା’ର ନୂଆ ପ୍ରେମିକ ଦ୍ୱାରା ବଳାତ୍କାର କରି ପ୍ରତିଶୋଧ ନେବା ପାଇଁ ଏକ ନୂଆ ଉପାୟ ଖୋଜି ବାହାର କଲେ |
3877,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.","हाल ही में एक विधवा ने अपने पति के परेशान सबसे अच्छे दोस्त को अपने और अपने दो बच्चों के साथ रहने के लिए आमंत्रित किया। जैसे-जैसे वह धीरे-धीरे अपना जीवन बदलता है, वह परिवार को उनके नुकसान से उबरने और सामना करने में मदद करता है।"
